Shape,Result,Number,Time
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,868,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2185,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,11,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,279,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,493,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2011,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,23,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,678,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,986,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1435,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2191,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2020,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1253,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1785,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1800,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1939,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,745,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1369,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1274,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2145,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,652,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1652,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,920,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,982,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,983,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,851,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1719,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1718,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1294,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1545,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1328,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,764,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,949,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1444,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,788,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,255,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,627,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,239,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,32,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,602,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,967,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1646,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2035,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1164,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2199,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2158,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,976,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,145,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1747,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1215,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2073,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1049,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,262,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1336,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,490,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,10,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1477,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,664,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1987,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1389,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1413,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2189,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,867,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1863,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,54,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1628,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1481,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2034,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,530,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1760,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2062,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,994,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1482,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,433,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,682,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1269,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1507,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2059,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1131,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1952,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1249,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1542,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1802,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1113,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1746,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1299,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,633,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,390,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,722,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,471,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,443,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1864,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1559,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,113,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1753,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1881,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,915,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,933,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,866,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1810,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,304,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,375,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1287,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,794,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,735,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1954,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1688,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1036,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,161,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1693,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1872,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,384,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,497,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,223,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,319,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1450,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,284,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,687,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1040,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,422,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1868,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,506,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1631,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,404,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2161,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,921,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1605,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1135,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,585,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1380,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2081,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1044,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1373,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,316,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1556,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,786,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,118,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2211,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1427,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1773,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,872,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,376,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,274,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,424,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1310,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1595,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1497,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,661,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,214,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2188,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1193,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,850,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1637,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1932,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1922,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,394,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,539,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,116,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,152,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,90,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1276,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,281,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1308,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2128,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,31,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1712,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2064,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2123,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,366,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2067,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,744,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,981,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,38,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1452,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1821,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,528,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1006,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,665,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2196,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,143,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1916,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,442,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,805,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,623,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1337,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,147,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1303,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,555,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1988,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2187,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2217,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,61,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,880,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1347,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1550,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1941,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1951,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2042,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1054,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,899,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1431,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,297,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,826,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1259,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2109,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1985,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,33,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,76,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1990,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,36,13.28014874458313
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,468,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,704,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,401,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2097,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1123,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2018,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2133,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,719,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,828,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,206,13.281151056289673
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2009,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1441,13.284149408340454
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,598,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1829,13.285112619400024
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1227,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2063,13.286144733428955
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,849,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1292,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1239,13.283152103424072
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,832,13.28214955329895
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,447,13.281151056289673
